20:52:41.039 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000108: Foreign keys: []
20:52:41.039 [main] INFO  o.h.tool.hbm2ddl.TableMetadata - HHH000126: Indexes: [primary]
20:52:41.039 [main] INFO  o.h.tool.hbm2ddl.SchemaUpdate - HHH000232: Schema update complete
20:52:44.402 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:true
20:52:44.402 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/login
20:52:44.860 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:44.860 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/login
20:52:45.215 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.216 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/bootstrap/2.3.2/css/bootstrap.min.css
20:52:45.223 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.223 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/js/nva.js
20:52:45.242 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.242 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery-validation/1.11.1/validate.css
20:52:45.242 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.242 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/styles/default.css
20:52:45.246 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.246 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery/jquery-1.9.1.min.js
20:52:45.252 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.253 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery-validation/1.11.1/jquery.validate.min.js
20:52:45.255 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.255 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery-validation/1.11.1/messages_bs_zh.js
20:52:45.263 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.263 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/bootstrap/2.3.2/js/bootstrap.min.js
20:52:45.267 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.267 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/js/Dcore.js
20:52:45.312 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.312 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/images/logo.jpg
20:52:45.318 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.318 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:52:45.318 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/images/shezhi.png
20:52:45.318 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/images/shuzi.png
20:52:45.330 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:true
20:52:45.330 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/login
20:53:57.261 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.271 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/login
20:53:57.361 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.361 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.362 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/bootstrap/2.3.2/css/bootstrap.min.css
20:53:57.362 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery-validation/1.11.1/validate.css
20:53:57.365 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.365 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/styles/default.css
20:53:57.388 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.389 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery/jquery-1.9.1.min.js
20:53:57.392 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.392 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.392 [qtp7664470-24] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery-validation/1.11.1/messages_bs_zh.js
20:53:57.393 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.392 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/jquery-validation/1.11.1/jquery.validate.min.js
20:53:57.393 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/js/nva.js
20:53:57.397 [qtp7664470-23] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.397 [qtp7664470-23] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/bootstrap/2.3.2/js/bootstrap.min.js
20:53:57.397 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.397 [qtp7664470-26] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/js/Dcore.js
20:53:57.462 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.462 [qtp7664470-25] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - url:/clpgx/static/images/logo.jpg
20:53:57.466 [qtp7664470-20] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
20:53:57.467 [qtp7664470-21] INFO  o.s.m.w.filter.SiteMeshWrapperFilter - isAjax:false
